1,15
11,13
21,10
31,9
41,8
51,8
61,7
71,7
81,7
91,7
101,7
111,7
121,6
131,6
141,6
151,6
161,6
171,6
181,5
191,5
201,5
211,5
221,5
231,5
241,5
251,5
261,5
271,5
281,5
291,5
301,5
311,5
321,5
331,5
341,5
351,5
361,5
371,5
381,5
391,5
401,5
411,5
421,5
431,5
441,5
451,5
461,5
471,5
481,5
491,5
501,5
511,5
521,5
531,5
541,5
551,5
561,5
571,5
581,5
591,5
601,5
611,5
621,5
631,5
641,5
651,5
661,5
671,5
681,5
691,5
701,5
711,5
721,5
731,5
741,5
751,5
761,5
771,5
781,5
791,5
801,5
811,5
821,5
831,5
841,5
851,5
861,5
871,5
881,5
891,5
901,5
911,5
921,5
931,5
941,5
951,5
961,5
971,5
981,5
991,5
1001,5
1011,5
1021,5
1031,5
1041,5
1051,5
1061,5
1071,5
1081,5
1091,5
1101,5
1111,5
1121,5
1131,5
1141,5
1151,5
1161,5
1171,5
1181,5
1191,5
1201,5
1211,5
1221,5
1231,5
1241,5
1251,5
1261,5
1271,5
1281,5
1291,5
1301,5
1311,5
1321,5
1331,5
1341,5
1351,5
1361,5
1371,5
1381,5
1391,5
1401,5
1411,5
1421,5
1431,5
1441,5
1451,5
1461,5
1471,5
1481,5
1491,5
1501,5
1511,5
1521,5
1531,5
1541,5
1551,5
1561,5
1571,5
1581,5
1591,5
1601,5
1611,5
1621,5
1631,5
1641,5
1651,5
1661,5
1671,5
1681,5
1691,5
1701,5
1711,5
1721,5
1731,5
1741,5
1751,5
1761,5
1771,5
1781,5
1791,5
1801,5
1811,5
1821,5
1831,5
1841,5
1851,5
1861,5
1871,5
1881,5
1891,5
1901,5
1911,5
1921,5
1931,5
1941,5
1951,5
1961,5
1971,5
1981,5
1991,5
