1,23
11,23
21,21
31,21
41,21
51,21
61,21
71,21
81,21
91,21
101,21
111,21
121,21
131,21
141,21
151,21
161,21
171,21
181,21
191,21
201,21
211,21
221,21
231,21
241,21
251,21
261,21
271,21
281,21
291,21
301,21
311,21
321,21
331,21
341,21
351,21
361,21
371,21
381,21
391,21
401,21
411,21
421,21
431,21
441,21
451,21
461,21
471,21
481,21
491,21
501,21
511,21
521,21
531,21
541,21
551,21
561,21
571,21
581,21
591,21
601,21
611,21
621,21
631,21
641,21
651,21
661,21
671,21
681,21
691,21
701,21
711,21
721,21
731,21
741,21
751,21
761,21
771,21
781,21
791,21
801,21
811,21
821,21
831,21
841,21
851,21
861,21
871,21
881,21
891,21
901,21
911,21
921,21
931,21
941,21
951,21
961,21
971,21
981,21
991,21
1001,21
1011,21
1021,21
1031,21
1041,21
1051,21
1061,21
1071,21
1081,21
1091,21
1101,21
1111,21
1121,21
1131,21
1141,21
1151,21
1161,21
1171,21
1181,21
1191,21
1201,21
1211,21
1221,21
1231,21
1241,21
1251,21
1261,21
1271,21
1281,21
1291,21
1301,21
1311,21
1321,21
1331,21
1341,21
1351,21
1361,21
1371,21
1381,21
1391,21
1401,21
1411,21
1421,21
1431,21
1441,21
1451,21
1461,21
1471,21
1481,21
1491,21
1501,21
1511,21
1521,21
1531,21
1541,21
1551,21
1561,21
1571,21
1581,21
1591,21
1601,21
1611,21
1621,21
1631,21
1641,21
1651,21
1661,21
1671,21
1681,21
1691,21
1701,21
1711,21
1721,21
1731,21
1741,21
1751,21
1761,21
1771,21
1781,21
1791,21
1801,21
1811,21
1821,21
1831,21
1841,21
1851,21
1861,21
1871,21
1881,21
1891,21
1901,21
1911,21
1921,21
1931,21
1941,21
1951,21
1961,21
1971,21
1981,21
1991,21
