1,15
11,13
21,12
31,10
41,8
51,8
61,7
71,7
81,7
91,7
101,7
111,7
121,7
131,7
141,7
151,7
161,7
171,7
181,7
191,7
201,7
211,7
221,7
231,7
241,7
251,7
261,7
271,7
281,7
291,7
301,7
311,7
321,7
331,7
341,7
351,7
361,7
371,7
381,7
391,7
401,7
411,7
421,7
431,7
441,7
451,7
461,7
471,6
481,6
491,6
501,6
511,6
521,6
531,6
541,6
551,6
561,6
571,6
581,6
591,6
601,6
611,6
621,6
631,6
641,6
651,6
661,6
671,6
681,6
691,6
701,6
711,6
721,6
731,6
741,6
751,6
761,6
771,6
781,6
791,6
801,6
811,6
821,6
831,6
841,6
851,6
861,6
871,6
881,6
891,6
901,6
911,6
921,6
931,6
941,6
951,6
961,6
971,6
981,6
991,6
1001,6
1011,6
1021,6
1031,6
1041,6
1051,6
1061,6
1071,6
1081,6
1091,6
1101,6
1111,6
1121,6
1131,6
1141,6
1151,6
1161,6
1171,6
1181,6
1191,6
1201,6
1211,6
1221,6
1231,6
1241,6
1251,6
1261,6
1271,6
1281,6
1291,6
1301,6
1311,6
1321,5
1331,5
1341,5
1351,5
1361,5
1371,5
1381,5
1391,5
1401,5
1411,5
1421,5
1431,5
1441,5
1451,5
1461,5
1471,5
1481,5
1491,5
1501,5
1511,5
1521,5
1531,5
1541,5
1551,5
1561,5
1571,5
1581,5
1591,5
1601,5
1611,5
1621,5
1631,5
1641,5
1651,5
1661,5
1671,5
1681,5
1691,5
1701,5
1711,5
1721,5
1731,5
1741,5
1751,5
1761,5
1771,5
1781,5
1791,5
1801,5
1811,5
1821,5
1831,5
1841,5
1851,5
1861,5
1871,5
1881,5
1891,5
1901,5
1911,5
1921,5
1931,5
1941,5
1951,5
1961,5
1971,5
1981,5
1991,5
