1,15
11,14
21,14
31,13
41,13
51,12
61,12
71,12
81,12
91,12
101,12
111,12
121,12
131,12
141,12
151,12
161,12
171,12
181,12
191,12
201,12
211,12
221,12
231,12
241,12
251,12
261,12
271,12
281,12
291,12
301,12
311,12
321,12
331,12
341,12
351,12
361,12
371,12
381,12
391,12
401,12
411,12
421,12
431,12
441,12
451,12
461,12
471,12
481,12
491,12
501,12
511,12
521,12
531,12
541,12
551,12
561,12
571,12
581,12
591,12
601,12
611,12
621,12
631,12
641,12
651,12
661,12
671,12
681,12
691,12
701,12
711,12
721,12
731,12
741,12
751,12
761,12
771,12
781,12
791,12
801,12
811,12
821,12
831,12
841,12
851,12
861,12
871,12
881,12
891,12
901,12
911,12
921,12
931,12
941,12
951,12
961,12
971,12
981,12
991,12
1001,12
1011,12
1021,12
1031,12
1041,12
1051,12
1061,12
1071,12
1081,12
1091,12
1101,12
1111,12
1121,12
1131,12
1141,12
1151,12
1161,12
1171,12
1181,12
1191,12
1201,12
1211,12
1221,12
1231,12
1241,12
1251,12
1261,12
1271,12
1281,12
1291,12
1301,12
1311,12
1321,12
1331,12
1341,12
1351,12
1361,12
1371,12
1381,12
1391,12
1401,12
1411,12
1421,12
1431,12
1441,12
1451,12
1461,12
1471,12
1481,12
1491,12
1501,12
1511,12
1521,12
1531,12
1541,12
1551,12
1561,12
1571,12
1581,12
1591,12
1601,12
1611,12
1621,12
1631,12
1641,12
1651,12
1661,12
1671,12
1681,12
1691,12
1701,12
1711,12
1721,12
1731,12
1741,12
1751,12
1761,12
1771,12
1781,12
1791,12
1801,12
1811,12
1821,12
1831,12
1841,12
1851,12
1861,12
1871,12
1881,12
1891,12
1901,12
1911,12
1921,12
1931,12
1941,12
1951,12
1961,12
1971,12
1981,12
1991,12
